,weight
ENSG00000179869,0.0032621672240674094
ENSG00000138030,0.003261553818153435
ENSG00000176293,0.0032601470039870803
ENSG00000105559,0.0032589799516726946
ENSG00000228049,0.0032547646407165335
ENSG00000153339,0.003236854277130919
ENSG00000214184,0.003235672968125899
ENSG00000198843,0.0032206726194425493
ENSG00000109771,0.003219714430183545
ENSG00000283403,0.0032188790728387225
ENSG00000286755,0.003211673475544806
ENSG00000131467,0.0032082557372142195
ENSG00000038427,0.003208152339099916
ENSG00000174721,0.0031968904700853283
ENSG00000135404,0.0031968606148520973
ENSG00000253738,0.0031892420876350053
ENSG00000248373,0.003185094698213089
ENSG00000163482,0.003180661905609238
ENSG00000038002,0.003179103281844012
ENSG00000114030,0.0031780585277791803
ENSG00000151726,0.0031695035853973085
ENSG00000199700,0.0031654732243584977
ENSG00000132155,0.003165066443045323
ENSG00000227946,0.003162509563502668
ENSG00000185960,0.0031611737603738465
ENSG00000105323,0.0031515081277851227
ENSG00000162739,0.003149579087938748
ENSG00000264116,0.0031471915133091683
ENSG00000269313,0.0031469834754911676
ENSG00000159322,0.003137492180778442
ENSG00000073464,0.003125326812235578
ENSG00000272870,0.0031249401538810933
ENSG00000090487,0.0031242170379658088
ENSG00000234068,0.0031230728203188026
ENSG00000158813,0.0031197029871451415
ENSG00000206573,0.0031158914656428676
ENSG00000108349,0.00308369405857899
ENSG00000069849,0.0030749120024494976
ENSG00000204084,0.003061982913402402
ENSG00000232606,0.0030394450859470208
ENSG00000159167,0.0030303154959640892
ENSG00000156171,0.0030226467456662904
ENSG00000174574,0.00301783789503717
ENSG00000124299,0.0030161823260402747
ENSG00000123119,0.0030115044159573206
ENSG00000260316,0.0030093758803737196
ENSG00000163563,0.0030079849392404337
ENSG00000143418,0.003005126888185433
ENSG00000043514,0.0029960678311991068
ENSG00000255874,0.002989164964751855
ENSG00000205583,0.002981368715914551
ENSG00000170260,0.002972534984920221
ENSG00000186625,0.002972036614190077
ENSG00000163219,0.002971194037620742
ENSG00000105613,0.002970723989601616
ENSG00000169826,0.0029666624657717616
ENSG00000165355,0.0029561073998292647
ENSG00000120837,0.002951537044847841
ENSG00000275585,0.002947255794886576
ENSG00000138780,0.002937743982420199
ENSG00000135776,0.0029327002545266566
ENSG00000189266,0.002918077156508543
ENSG00000197249,0.0029152342735353797
ENSG00000204610,0.0029085482133105757
ENSG00000239590,0.0029064146432276152
ENSG00000107164,0.002889024896411322
ENSG00000278611,0.0028829545400339994
ENSG00000164663,0.002870898237352926
ENSG00000168610,0.0028674326917402506
ENSG00000241449,0.002864579546362033
ENSG00000122042,0.0028622696722961456
ENSG00000136738,0.0028614828072015216
ENSG00000211669,0.0028567777854359936
ENSG00000132635,0.0028564278509977067
ENSG00000118217,0.0028484915165395107
ENSG00000169136,0.002848444853702078
ENSG00000073169,0.0028481190862293003
ENSG00000085265,0.002842694623239803
ENSG00000130731,0.0028313679914314777
ENSG00000069535,0.0028306091100667925
ENSG00000243964,0.0028217768722621243
ENSG00000287454,0.002810716884418057
ENSG00000175110,0.002810628492130171
ENSG00000258984,0.002810593290983111
ENSG00000163947,0.002806349353301217
ENSG00000175746,0.002804060187679798
ENSG00000169397,0.0028014278964641442
ENSG00000168887,0.002799592443027968
ENSG00000140374,0.0027993362288805945
ENSG00000171603,0.0027915210800541746
ENSG00000161040,0.0027905174459426346
ENSG00000133937,0.0027887951486532843
ENSG00000229473,0.0027763668207431784
ENSG00000163743,0.002773000441178527
ENSG00000133318,0.0027707085995936293
ENSG00000187116,0.002761509208028383
ENSG00000203663,0.0027604529365549127
ENSG00000236304,0.0027584232327548825
ENSG00000257743,0.0027542148225275726
ENSG00000144451,0.002753989257407654
ENSG00000054793,0.0027511945346235193
ENSG00000287021,0.0027505839901649375
ENSG00000287037,0.002748199796725032
ENSG00000235374,0.002745148228560962
ENSG00000226985,0.002740561565110672
ENSG00000133935,0.002740407771714155
ENSG00000110801,0.002739584776477283
ENSG00000272979,0.0027380800406997053
ENSG00000139636,0.002735497268716462
ENSG00000163961,0.0027345171916928522
ENSG00000136193,0.0027313760073367447
ENSG00000085978,0.00272723686175926
ENSG00000113648,0.0027254131587560087
ENSG00000287682,0.00272434533446634
ENSG00000203414,0.0027208368604889244
ENSG00000197948,0.002719478918820936
ENSG00000236032,0.002718509529472993
ENSG00000157680,0.0027009848277945725
ENSG00000246250,0.0026981233509801596
ENSG00000286041,0.0026977953306626936
ENSG00000034533,0.0026870225681227943
ENSG00000249307,0.0026865056842046635
ENSG00000108219,0.002682876555270695
ENSG00000100979,0.0026823749542627035
ENSG00000128915,0.002680729261963499
ENSG00000213967,0.002673421056067913
ENSG00000204217,0.002670806327032411
ENSG00000260088,0.0026693955220647883
ENSG00000133275,0.002666060942592493
ENSG00000109472,0.002664640734648705
ENSG00000084073,0.002663612105937087
ENSG00000062194,0.0026561935789239325
ENSG00000102054,0.002652374069323681
ENSG00000273151,0.0026503112971624616
ENSG00000253352,0.0026363829512193395
ENSG00000214517,0.002635726256821487
ENSG00000141699,0.002627777506304399
ENSG00000155849,0.0026199807965211386
ENSG00000117859,0.002616153320284774
ENSG00000242294,0.0026152995105884554
ENSG00000160094,0.0026127185042012675
ENSG00000110245,0.0026123168109307075
ENSG00000120948,0.002609409057657261
ENSG00000196415,0.0026071055340214705
ENSG00000111711,0.002597539046810926
ENSG00000148218,0.0025958833604310208
ENSG00000177383,0.0025850509304552057
ENSG00000170482,0.0025844961575700576
ENSG00000153037,0.002577713501304266
ENSG00000223501,0.002562118348565225
ENSG00000231817,0.0025606694715938913
ENSG00000198648,0.0025589315300482305
ENSG00000272316,0.002555941137298628
ENSG00000087995,0.002552164180782454
ENSG00000138279,0.0025512002570548527
ENSG00000270149,0.002550859779351137
ENSG00000105707,0.0025423796119959014
ENSG00000175356,0.002537905356161332
ENSG00000117408,0.0025350420856483946
ENSG00000264745,0.002534949775751939
ENSG00000248494,0.0025335805004090928
ENSG00000003400,0.0025309549995627743
ENSG00000138587,0.002527523512837449
ENSG00000112033,0.002524230197919854
ENSG00000107968,0.0025240209857322914
ENSG00000198890,0.0025169442109369052
ENSG00000184906,0.002516293207330646
ENSG00000115091,0.0025152007006101285
ENSG00000119535,0.0025147971220699492
ENSG00000130119,0.0024941019745516606
ENSG00000242574,0.0024836089302962753
ENSG00000148357,0.002482674398922116
ENSG00000267288,0.0024816276651970694
ENSG00000073578,0.002479256198227208
ENSG00000081320,0.0024785995327342887
ENSG00000065675,0.0024781922304298945
ENSG00000225523,0.002475933792625677
ENSG00000115762,0.00247102703004205
ENSG00000188917,0.002468573537433541
ENSG00000213155,0.002466704227816815
ENSG00000169064,0.002461864670159484
ENSG00000236287,0.002461500482113671
ENSG00000153048,0.0024609785334714757
ENSG00000128394,0.0024583842272043605
ENSG00000151445,0.0024569652263410043
ENSG00000153936,0.002456202652224104
ENSG00000113441,0.0024523061391178293
ENSG00000160207,0.0024520077211297353
ENSG00000115295,0.0024514756832148465
ENSG00000143740,0.002447080227907157
ENSG00000146373,0.002443865077149657
ENSG00000159658,0.002440634695760788
ENSG00000156502,0.0024351854634747237
ENSG00000120992,0.0024340763918326807
ENSG00000265735,0.002433198874719479
ENSG00000273356,0.0024299231482790584
ENSG00000172817,0.0024273853556846226
ENSG00000164430,0.002426884544099341
ENSG00000123575,0.002421261991152909
ENSG00000140280,0.002418792379379401
ENSG00000143353,0.002416089645039701
ENSG00000152939,0.002414876723961026
ENSG00000066654,0.002411775494880774
ENSG00000273091,0.0024110119587480473
ENSG00000112062,0.0024070582489947446
ENSG00000129472,0.002406524545506445
ENSG00000123066,0.0024036487797988483
ENSG00000169435,0.002402349657578376
ENSG00000135387,0.0024011423865115834
ENSG00000142973,0.002399111144518855
ENSG00000048471,0.0023911451050431963
ENSG00000170085,0.00239090282129101
ENSG00000188811,0.0023806924026797617
ENSG00000138073,0.0023712282726097477
ENSG00000166908,0.0023676341149578384
ENSG00000165972,0.0023621707310472156
ENSG00000119446,0.0023619005342456153
ENSG00000120049,0.002361098587816146
ENSG00000163121,0.0023578634410475175
ENSG00000225981,0.0023551051477075603
ENSG00000088386,0.002352992099774315
ENSG00000288563,0.0023513482929931034
ENSG00000140199,0.0023492250747943885
ENSG00000286473,0.002345996809558018
ENSG00000253582,0.0023450565991340517
ENSG00000080845,0.0023426400709892613
ENSG00000105939,0.0023413842904654006
ENSG00000238035,0.002340234275297757
ENSG00000215251,0.002335577357887881
ENSG00000109911,0.00233480610056761
ENSG00000140848,0.002333317627572585
ENSG00000107854,0.002326169084742045
ENSG00000133639,0.0023208983801544275
ENSG00000196387,0.0023142231757342247
ENSG00000247077,0.0023071517489503934
ENSG00000287312,0.0023064255680228947
ENSG00000018610,0.002304183573536018
ENSG00000151883,0.0022995245035881354
ENSG00000117592,0.002298430476486269
ENSG00000100395,0.0022969731067265992
ENSG00000181788,0.002293733561835299
ENSG00000012963,0.0022934683310661163
ENSG00000185359,0.0022922119442888617
ENSG00000151651,0.002290669401847326
ENSG00000223553,0.002290451371485131
ENSG00000164144,0.002287514354168941
ENSG00000111196,0.002286387398683593
ENSG00000101745,0.002284234013665844
ENSG00000170390,0.0022841645969598643
ENSG00000078070,0.0022816796368157984
ENSG00000152700,0.0022740892656532017
ENSG00000067798,0.0022735549212267213
ENSG00000157514,0.0022723378329320846
ENSG00000138698,0.0022713387772869296
ENSG00000151552,0.002269808988260122
ENSG00000114650,0.0022682672643981423
ENSG00000078747,0.002256551665925303
ENSG00000233349,0.002254563567255435
ENSG00000136144,0.002253878996027805
ENSG00000167083,0.002249835364157178
ENSG00000133138,0.0022460673423048178
ENSG00000113407,0.002245475368541105
ENSG00000197857,0.002242013388045206
ENSG00000142186,0.002241744697690918
ENSG00000281398,0.0022406058092948834
ENSG00000232671,0.002235273354209162
ENSG00000104043,0.002233639392641157
ENSG00000136643,0.002229665429382516
ENSG00000136143,0.002227622330690735
ENSG00000272109,0.002225062812236614
ENSG00000165821,0.002220606974596291
ENSG00000164088,0.002212679935763763
ENSG00000125703,0.002204818632087604
ENSG00000164125,0.0022026604515729717
ENSG00000185721,0.002197336519902695
ENSG00000120137,0.0021961630849274094
ENSG00000146285,0.0021941080930403915
ENSG00000163935,0.0021878782155207166
ENSG00000141002,0.0021861655355035433
ENSG00000188659,0.002174984411811446
ENSG00000285807,0.0021748859136403896
ENSG00000226756,0.002173981714804297
ENSG00000106302,0.0021709031806382236
ENSG00000225083,0.002170098068810378
ENSG00000105829,0.0021697471988886266
ENSG00000131042,0.0021649805338383133
ENSG00000164120,0.0021621437847040496
ENSG00000144136,0.0021617988778881874
ENSG00000113532,0.0021617978116818255
ENSG00000162885,0.0021603223256439056
ENSG00000164329,0.002156074547152151
ENSG00000110195,0.0021521533189870373
ENSG00000167261,0.0021467695546082983
ENSG00000103671,0.0021427869955554612
ENSG00000100889,0.0021422640263116625
ENSG00000121060,0.0021403613430139505
ENSG00000188916,0.0021356220279364446
ENSG00000064115,0.002135322310079744
ENSG00000145348,0.0021349472232348467
ENSG00000135148,0.002133098651397108
ENSG00000073712,0.0021284499241966013
ENSG00000064726,0.002125823625921807
ENSG00000089597,0.0021241556771000097
ENSG00000114745,0.0021207941167016068
ENSG00000075420,0.0021190431932046833
ENSG00000054983,0.0021165078294671865
ENSG00000167641,0.0021162829035526565
ENSG00000076321,0.0021161801304778044
ENSG00000168394,0.0021122924286296955
ENSG00000197549,0.002109266986890515
ENSG00000256139,0.002105853162593462
ENSG00000112624,0.002103992209546846
ENSG00000150637,0.002102683330875856
ENSG00000153214,0.002102221173173391
ENSG00000168010,0.002092090110131234
ENSG00000136518,0.0020873298446855487
ENSG00000180304,0.0020839040723432344
ENSG00000175416,0.0020778850019632427
ENSG00000110871,0.0020754784675179
ENSG00000120159,0.002071695669383477
ENSG00000260549,0.0020638415040895963
ENSG00000198721,0.0020608783610756936
ENSG00000166974,0.002059030494508099
ENSG00000183647,0.002058364956436195
ENSG00000089639,0.002057989991709314
ENSG00000109103,0.00205794317145299
ENSG00000197562,0.002057147232616994
ENSG00000042088,0.0020513082205882967
ENSG00000197894,0.0020479347998477787
ENSG00000112964,0.0020456451908633017
ENSG00000142669,0.002043386806496401
ENSG00000111684,0.002041217344766489
ENSG00000102034,0.002040004547808582
ENSG00000159131,0.0020374387484646582
ENSG00000073849,0.0020320328852312763
ENSG00000134256,0.0020256032218274704
ENSG00000178026,0.0020248412529891738
ENSG00000171604,0.002019923489508452
ENSG00000287584,0.0020191102334308183
ENSG00000238269,0.002018927485628318
ENSG00000132912,0.0020188755981155153
ENSG00000170325,0.0020141873353019006
ENSG00000119537,0.002014024971881707
ENSG00000204577,0.0020097000914901545
ENSG00000110713,0.0020092539941637057
ENSG00000275216,0.0020071366756710058
ENSG00000149243,0.00200335797672506
ENSG00000150990,0.002003100483594133
ENSG00000159592,0.002002572790085189
ENSG00000173465,0.002002467763815532
ENSG00000089737,0.002000106246843127
ENSG00000111412,0.001997398443042196
ENSG00000198805,0.001995404915755079
ENSG00000227345,0.001993099010468071
ENSG00000172243,0.0019924947116393226
ENSG00000197746,0.001991227618226363
ENSG00000111802,0.001991185297967303
ENSG00000167207,0.0019904454844216065
ENSG00000256628,0.0019894497755629046
ENSG00000122884,0.0019878677916710065
ENSG00000151065,0.0019865539805713523
ENSG00000049130,0.0019856482472270036
ENSG00000110619,0.0019850749080993404
ENSG00000101439,0.001984508424647208
ENSG00000231233,0.001983291125661461
ENSG00000237359,0.001982926261386056
ENSG00000239839,0.0019812308135600367
ENSG00000113356,0.0019810687432147045
ENSG00000151876,0.0019710921731586127
ENSG00000137364,0.001970369750128009
ENSG00000128607,0.001964993653545108
ENSG00000196951,0.001962613586342728
ENSG00000076924,0.001962555483646036
ENSG00000183475,0.0019592580990246715
ENSG00000136875,0.0019500332254682362
ENSG00000226777,0.001949032400922926
ENSG00000039560,0.0019486202679101364
ENSG00000215483,0.001944914040380262
ENSG00000125247,0.00194382415302504
ENSG00000286511,0.001940872983439214
ENSG00000160741,0.0019392848483466962
ENSG00000000938,0.0019353705579529905
ENSG00000286125,0.0019342305630864445
ENSG00000048740,0.0019300079283023524
ENSG00000126602,0.001928886409393255
ENSG00000268362,0.0019213982427144938
ENSG00000091592,0.0019211469534923245
ENSG00000226981,0.0019193394333340533
ENSG00000102174,0.0019152418934763277
ENSG00000243491,0.0019145763228821115
ENSG00000108588,0.001914516357403025
ENSG00000284968,0.0019102940510961
ENSG00000042980,0.0019100466579940458
ENSG00000001167,0.0019079814495946302
ENSG00000132932,0.0019047625547921085
ENSG00000083168,0.0019023336800312197
ENSG00000280953,0.001902020993203259
ENSG00000198171,0.0018974723984293061
ENSG00000132842,0.001894867110962721
ENSG00000167862,0.0018911782816586115
ENSG00000115350,0.001887405918821401
ENSG00000130309,0.0018839265273263978
ENSG00000204311,0.0018812691600186432
ENSG00000232889,0.001879647858841695
ENSG00000006744,0.0018723281484656676
ENSG00000151116,0.0018686800602522688
ENSG00000149547,0.00186754646999773
ENSG00000106348,0.0018668836982388274
ENSG00000104983,0.0018667029782446357
ENSG00000110075,0.0018663563992959568
ENSG00000134152,0.0018656038426311918
ENSG00000226581,0.00186533424654371
ENSG00000115216,0.0018618917272539156
ENSG00000095380,0.001861290890473435
ENSG00000123384,0.0018600819716571844
ENSG00000249051,0.0018587330068054663
ENSG00000197815,0.00185568670886317
ENSG00000151893,0.0018540152282991464
ENSG00000010244,0.0018509712750637832
ENSG00000165071,0.0018481154887952773
ENSG00000244649,0.0018391932236723283
ENSG00000101474,0.0018385961704835642
ENSG00000143207,0.0018369215779451783
ENSG00000120539,0.0018362545124269683
ENSG00000234592,0.001835608353817198
ENSG00000070214,0.0018341036725780418
ENSG00000112078,0.0018337963240396334
ENSG00000197561,0.001833173932619791
ENSG00000254735,0.0018328742251006657
ENSG00000188211,0.0018313099335171728
ENSG00000167986,0.001830818602088656
ENSG00000105726,0.0018299687726912289
ENSG00000070915,0.0018270575983020743
ENSG00000078142,0.0018249644085042635
ENSG00000149182,0.0018215386081716297
ENSG00000186298,0.0018212169275818304
ENSG00000157557,0.001821104897232563
ENSG00000179403,0.0018200121185737517
ENSG00000253364,0.0018196301504448018
ENSG00000269982,0.001816521821386651
ENSG00000140983,0.001813357487995286
ENSG00000160714,0.0018119788963047176
ENSG00000131242,0.0018118956073597267
ENSG00000137571,0.0018113548787208635
ENSG00000135677,0.00181042225494075
ENSG00000119640,0.001809013214341903
ENSG00000180182,0.0018068635453772064
ENSG00000231609,0.0018055679209709474
ENSG00000162736,0.001802949096310342
ENSG00000101542,0.001801000261109113
ENSG00000148700,0.0017972831465214456
ENSG00000115226,0.0017950432926769247
ENSG00000101337,0.0017943867435567227
ENSG00000062716,0.001792730963497775
ENSG00000211456,0.0017903548813358759
ENSG00000186532,0.0017889385629255392
ENSG00000152926,0.0017878205612276655
ENSG00000167851,0.0017877171236963519
ENSG00000115234,0.0017860965030319549
ENSG00000153487,0.0017853141918325892
ENSG00000288032,0.001783823207934308
ENSG00000198677,0.0017834079962072448
ENSG00000170632,0.00178180107545073
ENSG00000139211,0.0017768923526737214
ENSG00000164659,0.0017751280266615332
ENSG00000170681,0.0017713683763910565
ENSG00000280920,0.0017691937234737417
ENSG00000271503,0.001769060765229249
ENSG00000136149,0.0017686243992339748
ENSG00000100258,0.00176742455854281
ENSG00000269226,0.0017665621617432867
ENSG00000267175,0.0017659131771834593
ENSG00000286642,0.0017651507132730863
ENSG00000159618,0.0017595262652818583
ENSG00000157637,0.0017581888053509864
ENSG00000224153,0.00175777492992762
ENSG00000103187,0.0017501576868548428
ENSG00000177398,0.0017481701384455344
ENSG00000118596,0.0017448484315187851
ENSG00000103202,0.0017443337079437926
ENSG00000010165,0.0017440983224204698
ENSG00000242550,0.0017437804802436724
ENSG00000110079,0.0017403630651764968
ENSG00000127993,0.0017394305795256097
ENSG00000185130,0.0017391427514663177
ENSG00000218426,0.0017387062753293
ENSG00000183020,0.001738636375121826
ENSG00000125944,0.0017381668561649891
ENSG00000122188,0.0017353496394111711
ENSG00000067182,0.0017352434487510168
ENSG00000162676,0.0017349027792957735
ENSG00000092330,0.0017342676029571274
ENSG00000067082,0.0017338715366106642
ENSG00000134955,0.00173346285113566
ENSG00000163539,0.0017327922813790905
ENSG00000141736,0.0017323215695400666
ENSG00000070495,0.0017316638214585774
ENSG00000181789,0.001730184217994413
ENSG00000036257,0.0017288562420312112
ENSG00000198053,0.0017285996263540038
ENSG00000163239,0.0017285148691601564
ENSG00000198624,0.0017282600544812567
ENSG00000117228,0.001723111106786554
ENSG00000189357,0.0017225214330687532
ENSG00000105708,0.0017215392741882672
ENSG00000128708,0.0017213777738688033
ENSG00000167208,0.001719684786332487
ENSG00000105677,0.0017183264368239234
ENSG00000072858,0.0017179158774969286
ENSG00000125814,0.0017175077345632675
ENSG00000109861,0.0017170697229932622
ENSG00000113013,0.0017167050634415754
ENSG00000165672,0.0017158884309761851
ENSG00000185973,0.0017107387291419643
ENSG00000167792,0.0017093321474439213
ENSG00000137075,0.0017046743106342152
ENSG00000102158,0.0017038156650455133
ENSG00000160883,0.001702080366822237
ENSG00000183615,0.001700853483588484
ENSG00000156162,0.0017007701148118197
